OBC_o3
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
68.2692307692
