OBC_o3
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
68.4782608696
