suite_size,killed_111,score_111,killed_1,score_1
6,154,61.8474,7,2.81125
8,159,63.8554,13,5.22088
8,186,74.6988,16,6.4257
6,158,63.4538,12,4.81928
5,161,64.6586,9,3.61446
8,150,60.241,8,3.21285
4,155,62.249,11,4.41767
7,180,72.2892,12,4.81928
7,175,70.2811,12,4.81928
4,171,68.6747,12,4.81928
5,147,59.0361,6,2.40964
7,169,67.8715,12,4.81928
4,162,65.0602,7,2.81125
3,140,56.2249,6,2.40964
6,153,61.4458,9,3.61446
6,176,70.6827,9,3.61446
7,184,73.8956,16,6.4257
7,163,65.4619,9,3.61446
7,163,65.4619,9,3.61446
10,175,70.2811,13,5.22088
10,181,72.6908,13,5.22088
5,157,63.0522,10,4.01606
8,176,70.6827,12,4.81928
8,164,65.8635,12,4.81928
5,147,59.0361,6,2.40964
3,141,56.6265,6,2.40964
7,147,59.0361,5,2.00803
12,177,71.0843,13,5.22088
6,188,75.502,16,6.4257
6,186,74.6988,17,6.82731
5,177,71.0843,13,5.22088
5,165,66.2651,12,4.81928
7,175,70.2811,12,4.81928
6,154,61.8474,9,3.61446
8,167,67.0683,12,4.81928
7,164,65.8635,13,5.22088
8,178,71.4859,12,4.81928
8,156,62.6506,9,3.61446
7,172,69.0763,9,3.61446
3,151,60.6426,7,2.81125
