OBC_o1
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
55.7692307692
