suite_size,killed_111,score_111,killed_1,score_1
10,181,72.6908,13,5.22088
9,181,72.6908,13,5.22088
12,178,71.4859,12,4.81928
7,184,73.8956,17,6.82731
7,179,71.8876,12,4.81928
7,182,73.0924,15,6.0241
6,179,71.8876,12,4.81928
5,176,70.6827,13,5.22088
9,180,72.2892,12,4.81928
8,182,73.0924,12,4.81928
4,189,75.9036,16,6.4257
11,180,72.2892,14,5.62249
7,178,71.4859,13,5.22088
7,177,71.0843,13,5.22088
7,177,71.0843,12,4.81928
8,178,71.4859,12,4.81928
6,184,73.8956,14,5.62249
9,173,69.4779,12,4.81928
4,168,67.4699,12,4.81928
8,175,70.2811,12,4.81928
7,168,67.4699,12,4.81928
9,181,72.6908,12,4.81928
6,178,71.4859,9,3.61446
7,178,71.4859,14,5.62249
6,177,71.0843,12,4.81928
8,178,71.4859,12,4.81928
9,172,69.0763,12,4.81928
7,178,71.4859,12,4.81928
8,156,62.6506,5,2.00803
6,192,77.1084,16,6.4257
8,177,71.0843,12,4.81928
7,179,71.8876,13,5.22088
6,169,67.8715,9,3.61446
7,183,73.494,14,5.62249
7,174,69.8795,12,4.81928
9,181,72.6908,13,5.22088
11,182,73.0924,13,5.22088
7,161,64.6586,7,2.81125
7,154,61.8474,8,3.21285
6,177,71.0843,13,5.22088
