OBC_o0
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
82.6923076923
