OBC_o1
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
55.5780933063
