OBC_o1
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
80.5555555556
