suite_size,killed_1442,score_1442,killed_11,score_11
23,168,67.4699,59,23.6948
22,175,70.2811,64,25.7028
22,170,68.2731,60,24.0964
16,168,67.4699,63,25.3012
23,172,69.0763,65,26.1044
23,170,68.2731,65,26.1044
21,172,69.0763,57,22.8916
21,174,69.8795,63,25.3012
25,167,67.0683,62,24.8996
28,171,68.6747,57,22.8916
17,169,67.8715,58,23.2932
29,174,69.8795,67,26.9076
22,171,68.6747,61,24.498
22,171,68.6747,61,24.498
20,173,69.4779,60,24.0964
26,172,69.0763,64,25.7028
26,175,70.2811,67,26.9076
21,174,69.8795,64,25.7028
22,173,69.4779,62,24.8996
20,172,69.0763,62,24.8996
22,175,70.2811,64,25.7028
23,169,67.8715,59,23.6948
22,170,68.2731,58,23.2932
24,177,71.0843,61,24.498
25,170,68.2731,65,26.1044
26,172,69.0763,64,25.7028
21,171,68.6747,59,23.6948
21,174,69.8795,63,25.3012
20,170,68.2731,58,23.2932
23,173,69.4779,62,24.8996
25,174,69.8795,64,25.7028
22,173,69.4779,63,25.3012
15,167,67.0683,58,23.2932
24,170,68.2731,63,25.3012
20,170,68.2731,61,24.498
24,170,68.2731,66,26.506
23,171,68.6747,61,24.498
22,172,69.0763,63,25.3012
20,169,67.8715,63,25.3012
18,173,69.4779,61,24.498
