suite_size,killed_1442,score_1442,killed_11,score_11
15,171,68.6747,56,22.49
20,170,68.2731,63,25.3012
17,168,67.4699,62,24.8996
23,174,69.8795,60,24.0964
25,172,69.0763,65,26.1044
26,173,69.4779,66,26.506
21,173,69.4779,58,23.2932
22,169,67.8715,62,24.8996
24,173,69.4779,63,25.3012
20,174,69.8795,65,26.1044
25,171,68.6747,61,24.498
23,173,69.4779,63,25.3012
23,169,67.8715,61,24.498
22,175,70.2811,62,24.8996
21,173,69.4779,62,24.8996
25,172,69.0763,64,25.7028
18,169,67.8715,62,24.8996
25,170,68.2731,62,24.8996
21,172,69.0763,64,25.7028
23,176,70.6827,64,25.7028
25,175,70.2811,62,24.8996
20,174,69.8795,69,27.7108
27,171,68.6747,59,23.6948
21,172,69.0763,63,25.3012
27,178,71.4859,61,24.498
23,171,68.6747,61,24.498
23,175,70.2811,62,24.8996
25,174,69.8795,62,24.8996
18,172,69.0763,61,24.498
19,174,69.8795,65,26.1044
21,172,69.0763,63,25.3012
23,171,68.6747,64,25.7028
20,172,69.0763,60,24.0964
21,168,67.4699,59,23.6948
21,169,67.8715,59,23.6948
21,170,68.2731,65,26.1044
24,168,67.4699,60,24.0964
22,173,69.4779,61,24.498
19,173,69.4779,64,25.7028
25,174,69.8795,64,25.7028
