OBC_o3
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
84.8877980365
