suite_size,killed_1442,score_1442,killed_11,score_11
16,169,67.8715,60,24.0964
12,165,66.2651,59,23.6948
10,163,65.4619,56,22.49
14,164,65.8635,64,25.7028
11,169,67.8715,60,24.0964
15,171,68.6747,61,24.498
17,172,69.0763,65,26.1044
13,169,67.8715,58,23.2932
9,168,67.4699,65,26.1044
14,168,67.4699,58,23.2932
13,169,67.8715,65,26.1044
16,166,66.6667,62,24.8996
15,168,67.4699,62,24.8996
11,169,67.8715,60,24.0964
12,167,67.0683,65,26.1044
14,168,67.4699,61,24.498
13,168,67.4699,57,22.8916
9,165,66.2651,61,24.498
10,174,69.8795,60,24.0964
12,164,65.8635,64,25.7028
16,169,67.8715,63,25.3012
10,168,67.4699,63,25.3012
13,170,68.2731,60,24.0964
13,166,66.6667,61,24.498
16,172,69.0763,62,24.8996
18,167,67.0683,66,26.506
15,165,66.2651,61,24.498
12,166,66.6667,65,26.1044
13,172,69.0763,60,24.0964
12,163,65.4619,56,22.49
12,172,69.0763,60,24.0964
15,166,66.6667,57,22.8916
16,166,66.6667,59,23.6948
14,165,66.2651,66,26.506
13,167,67.0683,57,22.8916
17,166,66.6667,59,23.6948
17,169,67.8715,63,25.3012
15,172,69.0763,62,24.8996
19,171,68.6747,63,25.3012
15,172,69.0763,58,23.2932
