OBC_os
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
92.8819444444
