suite_size,killed_111,score_111,killed_1,score_1
11,191,76.7068,17,6.82731
12,193,77.51,17,6.82731
10,190,76.3052,17,6.82731
12,191,76.7068,17,6.82731
9,189,75.9036,17,6.82731
14,186,74.6988,14,5.62249
8,187,75.1004,17,6.82731
8,190,76.3052,17,6.82731
12,192,77.1084,17,6.82731
7,186,74.6988,17,6.82731
13,191,76.7068,17,6.82731
9,187,75.1004,14,5.62249
12,186,74.6988,15,6.0241
13,192,77.1084,17,6.82731
11,190,76.3052,14,5.62249
14,183,73.494,16,6.4257
11,187,75.1004,14,5.62249
12,190,76.3052,17,6.82731
11,192,77.1084,17,6.82731
13,191,76.7068,17,6.82731
15,192,77.1084,17,6.82731
13,186,74.6988,14,5.62249
7,191,76.7068,17,6.82731
10,185,74.2972,14,5.62249
11,190,76.3052,17,6.82731
7,189,75.9036,17,6.82731
15,188,75.502,17,6.82731
7,185,74.2972,17,6.82731
14,184,73.8956,15,6.0241
12,188,75.502,17,6.82731
17,194,77.9116,17,6.82731
14,191,76.7068,17,6.82731
8,186,74.6988,17,6.82731
9,192,77.1084,17,6.82731
16,192,77.1084,17,6.82731
11,186,74.6988,14,5.62249
8,188,75.502,17,6.82731
9,184,73.8956,15,6.0241
13,193,77.51,17,6.82731
9,188,75.502,17,6.82731
