suite_size,killed_111,score_111,killed_1,score_1
8,183,73.494,13,5.22088
10,188,75.502,14,5.62249
7,188,75.502,16,6.4257
6,173,69.4779,13,5.22088
8,183,73.494,13,5.22088
7,184,73.8956,13,5.22088
8,189,75.9036,16,6.4257
7,173,69.4779,13,5.22088
4,183,73.494,17,6.82731
6,181,72.6908,14,5.62249
6,178,71.4859,13,5.22088
11,193,77.51,17,6.82731
6,182,73.0924,13,5.22088
8,188,75.502,16,6.4257
5,177,71.0843,13,5.22088
6,179,71.8876,13,5.22088
6,187,75.1004,16,6.4257
6,178,71.4859,13,5.22088
6,181,72.6908,13,5.22088
8,185,74.2972,13,5.22088
8,186,74.6988,14,5.62249
9,181,72.6908,13,5.22088
9,182,73.0924,16,6.4257
7,172,69.0763,14,5.62249
11,188,75.502,13,5.22088
7,186,74.6988,16,6.4257
6,184,73.8956,16,6.4257
9,188,75.502,13,5.22088
5,182,73.0924,15,6.0241
9,185,74.2972,14,5.62249
9,183,73.494,13,5.22088
9,186,74.6988,13,5.22088
8,181,72.6908,13,5.22088
8,183,73.494,14,5.62249
6,180,72.2892,14,5.62249
9,186,74.6988,15,6.0241
6,187,75.1004,17,6.82731
7,177,71.0843,13,5.22088
5,184,73.8956,13,5.22088
6,184,73.8956,14,5.62249
