suite_size,killed_111,score_111,killed_1,score_1
5,184,73.8956,13,5.22088
11,181,72.6908,13,5.22088
8,178,71.4859,13,5.22088
7,185,74.2972,13,5.22088
6,187,75.1004,14,5.62249
7,186,74.6988,17,6.82731
6,175,70.2811,14,5.62249
9,188,75.502,17,6.82731
3,179,71.8876,14,5.62249
4,185,74.2972,16,6.4257
7,185,74.2972,13,5.22088
7,182,73.0924,14,5.62249
5,178,71.4859,13,5.22088
6,180,72.2892,16,6.4257
8,189,75.9036,16,6.4257
5,184,73.8956,16,6.4257
7,182,73.0924,14,5.62249
7,180,72.2892,13,5.22088
8,188,75.502,16,6.4257
7,182,73.0924,13,5.22088
8,183,73.494,14,5.62249
6,187,75.1004,16,6.4257
7,182,73.0924,13,5.22088
7,182,73.0924,14,5.62249
9,174,69.8795,14,5.62249
7,192,77.1084,16,6.4257
8,178,71.4859,13,5.22088
4,180,72.2892,17,6.82731
5,187,75.1004,16,6.4257
7,185,74.2972,16,6.4257
6,176,70.6827,14,5.62249
6,187,75.1004,16,6.4257
6,185,74.2972,14,5.62249
6,191,76.7068,16,6.4257
5,188,75.502,16,6.4257
10,186,74.6988,15,6.0241
10,185,74.2972,13,5.22088
7,183,73.494,13,5.22088
8,181,72.6908,14,5.62249
7,184,73.8956,14,5.62249
