suite_size,killed_1442,score_1442,killed_11,score_11
3,144,57.8313,46,18.4739
3,153,61.4458,54,21.6867
4,158,63.4538,53,21.2851
2,148,59.4378,48,19.2771
3,145,58.2329,46,18.4739
4,152,61.0442,49,19.6787
3,141,56.6265,44,17.6707
4,150,60.241,40,16.0643
6,149,59.8394,48,19.2771
5,138,55.4217,50,20.0803
4,145,58.2329,49,19.6787
2,149,59.8394,50,20.0803
2,137,55.0201,40,16.0643
4,146,58.6345,48,19.2771
5,145,58.2329,41,16.4659
4,156,62.6506,61,24.498
4,145,58.2329,44,17.6707
4,147,59.0361,43,17.2691
5,144,57.8313,40,16.0643
4,146,58.6345,49,19.6787
2,144,57.8313,40,16.0643
5,150,60.241,41,16.4659
3,141,56.6265,49,19.6787
4,156,62.6506,55,22.0884
4,147,59.0361,40,16.0643
3,138,55.4217,41,16.4659
2,138,55.4217,48,19.2771
5,141,56.6265,50,20.0803
4,146,58.6345,43,17.2691
4,146,58.6345,47,18.8755
5,142,57.0281,52,20.8835
5,150,60.241,47,18.8755
4,150,60.241,51,20.4819
5,151,60.6426,50,20.0803
6,151,60.6426,51,20.4819
2,139,55.8233,51,20.4819
3,156,62.6506,46,18.4739
3,148,59.4378,43,17.2691
4,150,60.241,49,19.6787
2,140,56.2249,44,17.6707
