suite_size,killed_1442,score_1442,killed_11,score_11
21,171,68.6747,60,24.0964
27,171,68.6747,65,26.1044
23,172,69.0763,61,24.498
22,171,68.6747,64,25.7028
25,175,70.2811,66,26.506
25,174,69.8795,61,24.498
21,175,70.2811,64,25.7028
26,176,70.6827,65,26.1044
24,168,67.4699,63,25.3012
20,174,69.8795,62,24.8996
25,173,69.4779,66,26.506
23,173,69.4779,64,25.7028
25,175,70.2811,66,26.506
28,167,67.0683,61,24.498
24,169,67.8715,60,24.0964
22,169,67.8715,62,24.8996
23,175,70.2811,63,25.3012
22,171,68.6747,61,24.498
22,171,68.6747,60,24.0964
20,174,69.8795,61,24.498
22,165,66.2651,62,24.8996
23,173,69.4779,63,25.3012
19,173,69.4779,63,25.3012
21,170,68.2731,58,23.2932
27,173,69.4779,64,25.7028
26,173,69.4779,67,26.9076
29,174,69.8795,65,26.1044
19,175,70.2811,65,26.1044
28,171,68.6747,59,23.6948
19,172,69.0763,67,26.9076
24,170,68.2731,58,23.2932
22,171,68.6747,64,25.7028
23,171,68.6747,64,25.7028
26,171,68.6747,64,25.7028
27,170,68.2731,64,25.7028
25,172,69.0763,65,26.1044
27,174,69.8795,63,25.3012
22,169,67.8715,63,25.3012
30,174,69.8795,63,25.3012
20,176,70.6827,64,25.7028
