OBC_o1
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
79.8701298701
