suite_size,killed_1442,score_1442,killed_11,score_11
14,167,67.0683,59,23.6948
12,167,67.0683,63,25.3012
18,166,66.6667,60,24.0964
15,158,63.4538,58,23.2932
19,169,67.8715,62,24.8996
16,168,67.4699,57,22.8916
13,159,63.8554,61,24.498
12,168,67.4699,63,25.3012
13,163,65.4619,61,24.498
14,165,66.2651,55,22.0884
15,168,67.4699,61,24.498
17,163,65.4619,61,24.498
13,164,65.8635,62,24.8996
14,168,67.4699,63,25.3012
16,165,66.2651,59,23.6948
14,166,66.6667,66,26.506
17,167,67.0683,63,25.3012
16,167,67.0683,62,24.8996
13,167,67.0683,57,22.8916
15,169,67.8715,63,25.3012
13,163,65.4619,64,25.7028
15,166,66.6667,60,24.0964
12,170,68.2731,62,24.8996
16,162,65.0602,60,24.0964
13,167,67.0683,64,25.7028
19,170,68.2731,63,25.3012
12,164,65.8635,62,24.8996
15,163,65.4619,59,23.6948
15,164,65.8635,60,24.0964
14,161,64.6586,60,24.0964
16,168,67.4699,57,22.8916
13,166,66.6667,58,23.2932
19,166,66.6667,59,23.6948
16,169,67.8715,60,24.0964
13,171,68.6747,58,23.2932
14,169,67.8715,61,24.498
17,168,67.4699,63,25.3012
15,167,67.0683,63,25.3012
15,168,67.4699,62,24.8996
18,163,65.4619,64,25.7028
