suite_size,killed_1442,score_1442,killed_11,score_11
4,144,57.8313,59,23.6948
6,162,65.0602,56,22.49
5,162,65.0602,56,22.49
7,163,65.4619,58,23.2932
6,160,64.257,59,23.6948
6,162,65.0602,57,22.8916
4,164,65.8635,59,23.6948
8,159,63.8554,53,21.2851
6,157,63.0522,56,22.49
5,163,65.4619,55,22.0884
6,161,64.6586,62,24.8996
7,164,65.8635,62,24.8996
5,162,65.0602,58,23.2932
9,164,65.8635,57,22.8916
7,161,64.6586,57,22.8916
6,162,65.0602,63,25.3012
4,160,64.257,59,23.6948
7,162,65.0602,54,21.6867
8,165,66.2651,61,24.498
5,159,63.8554,57,22.8916
5,158,63.4538,60,24.0964
8,161,64.6586,55,22.0884
8,161,64.6586,59,23.6948
7,164,65.8635,58,23.2932
4,161,64.6586,56,22.49
5,159,63.8554,58,23.2932
4,154,61.8474,61,24.498
5,155,62.249,55,22.0884
5,155,62.249,57,22.8916
7,166,66.6667,60,24.0964
7,163,65.4619,59,23.6948
5,156,62.6506,59,23.6948
6,154,61.8474,57,22.8916
9,169,67.8715,59,23.6948
6,165,66.2651,58,23.2932
9,164,65.8635,61,24.498
5,159,63.8554,55,22.0884
5,164,65.8635,57,22.8916
4,154,61.8474,59,23.6948
4,161,64.6586,61,24.498
