OBC_o1
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
17.5648702595
