suite_size,killed_1442,score_1442,killed_11,score_11
10,164,65.8635,64,25.7028
8,167,67.0683,60,24.0964
10,172,69.0763,59,23.6948
6,166,66.6667,63,25.3012
12,167,67.0683,66,26.506
13,166,66.6667,58,23.2932
12,165,66.2651,62,24.8996
7,163,65.4619,63,25.3012
10,171,68.6747,62,24.8996
6,162,65.0602,56,22.49
13,156,62.6506,59,23.6948
10,167,67.0683,59,23.6948
11,168,67.4699,61,24.498
8,160,64.257,60,24.0964
8,164,65.8635,62,24.8996
8,168,67.4699,63,25.3012
9,162,65.0602,57,22.8916
11,166,66.6667,63,25.3012
9,169,67.8715,64,25.7028
8,157,63.0522,60,24.0964
12,161,64.6586,63,25.3012
10,164,65.8635,62,24.8996
9,168,67.4699,60,24.0964
7,169,67.8715,59,23.6948
8,161,64.6586,58,23.2932
10,164,65.8635,56,22.49
8,167,67.0683,58,23.2932
8,170,68.2731,57,22.8916
11,167,67.0683,63,25.3012
11,165,66.2651,62,24.8996
9,163,65.4619,61,24.498
9,163,65.4619,59,23.6948
9,169,67.8715,61,24.498
9,167,67.0683,62,24.8996
12,166,66.6667,61,24.498
7,161,64.6586,60,24.0964
10,171,68.6747,62,24.8996
9,159,63.8554,62,24.8996
10,165,66.2651,55,22.0884
10,164,65.8635,61,24.498
