suite_size,killed_111,score_111,killed_1,score_1
7,182,73.0924,13,5.22088
6,189,75.9036,16,6.4257
6,179,71.8876,13,5.22088
15,186,74.6988,13,5.22088
7,185,74.2972,13,5.22088
6,188,75.502,16,6.4257
7,184,73.8956,14,5.62249
9,185,74.2972,13,5.22088
10,187,75.1004,15,6.0241
6,184,73.8956,13,5.22088
7,179,71.8876,13,5.22088
7,191,76.7068,16,6.4257
6,171,68.6747,12,4.81928
10,182,73.0924,15,6.0241
6,179,71.8876,17,6.82731
11,187,75.1004,17,6.82731
5,187,75.1004,16,6.4257
8,183,73.494,13,5.22088
6,177,71.0843,14,5.62249
5,189,75.9036,16,6.4257
4,180,72.2892,17,6.82731
12,174,69.8795,14,5.62249
7,182,73.0924,13,5.22088
9,185,74.2972,13,5.22088
8,188,75.502,13,5.22088
12,187,75.1004,13,5.22088
9,187,75.1004,16,6.4257
8,187,75.1004,16,6.4257
5,180,72.2892,17,6.82731
8,187,75.1004,16,6.4257
11,188,75.502,16,6.4257
7,187,75.1004,13,5.22088
13,185,74.2972,13,5.22088
7,181,72.6908,14,5.62249
9,184,73.8956,13,5.22088
8,175,70.2811,13,5.22088
8,186,74.6988,17,6.82731
10,179,71.8876,14,5.62249
12,185,74.2972,14,5.62249
7,183,73.494,13,5.22088
