OBC_o1
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
85.7142857143
