OBC_o3
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
44.7852760736
