OBC_o3
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
26.5243902439
