OBC_o3
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
57.6923076923
