OBC_os
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
61.7857142857
