OBC_os
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
77.2727272727
